Cost,Phylo Dist,Shannon Div,Conservatism,Frac Grass Specs,Frac Grass Weight
6991.928303542663,65932.20145220001,12.122479716566605,74.47547474678909,0.13333333333333333,0.3293872064714919
7589.231481301878,66392.61493206001,12.122479716566605,71.82558102533699,0.13333333333333333,0.35070940462515005
8544.247070682175,60118.56716278,12.106561721875927,82.66096535780106,0.1,0.1738485449324603
1166.9794779317774,62554.34463199999,12.103062688517804,76.45290599709024,0.16666666666666666,0.473242121963075
2262.4733131839603,63020.03217324,12.100012807047195,77.32627160681344,0.13333333333333333,0.19771244667037474
2540.4719568006963,63692.06641623999,12.070954422701925,82.33899062494488,0.13333333333333333,0.3358801152847682
2385.0665523348102,62582.07464024,12.070954422701925,82.33899062494488,0.13333333333333333,0.3358801152847682
2489.6781963252506,61326.47558119999,12.045586846737619,84.07162859593939,0.16666666666666666,0.23323920120042044
4425.26634272185,59025.7511128,12.043339505228676,84.34940466386242,0.16666666666666666,0.2454682873041288
1448.5027838140675,62803.111103999996,12.03526709270646,69.20957004602319,0.16666666666666666,0.4359631608125947
4113.490189265523,66223.82919395599,12.029558387140105,61.667967160836035,0.06666666666666668,0.08912141271186434
8654.27436756068,67530.7996368,12.025782492882602,69.73867270534876,0.1,0.28722663456882713
6955.834424697689,52192.89187328,12.015451196969623,86.7502036065616,0.06666666666666668,0.16728630678435638
6908.6623966557645,51193.27032128,12.015451196969623,86.40078117662144,0.06666666666666668,0.16728630678435638
3840.644210607217,49867.47015728,12.015451196969623,85.01167990107764,0.03333333333333333,0.14106326895244967
2510.705363875315,63224.388,11.969025847092604,77.0896522938889,0.13333333333333333,0.3681993022325249
1923.9420062704328,64848.9436928,11.962447716786105,57.66455129943339,0.13333333333333333,0.16388443261202268
2661.0015683619463,62148.0486602,11.958988917956605,83.7353773306245,0.13333333333333333,0.3530985825839591
10956.953622607587,63928.07526234,11.912200085503414,77.6108978438387,0.16666666666666666,0.4703299692458237
1387.365518993826,63179.451388,11.874529428630302,61.59119204584296,0.2,0.28799026514942505
10102.48251644332,67816.4207648,11.85350765133789,73.25392830949878,0.1,0.24448866138351985
1005.7407224676076,55223.467498472004,11.851727682386338,59.28714272326808,0.26666666666666666,0.6217857644253724
1775.427491657164,63815.4555464,11.731189026517146,74.65914094926751,0.1,0.3716439042149984
1565.3805051763725,65009.70803840001,11.731189026517146,72.94850503812967,0.13333333333333333,0.4005962320991708
2324.7724300845616,63113.09106208,11.715399452569747,77.67974204432669,0.16666666666666666,0.4491732124835206
4423.733015925517,63700.590076199995,11.707513852557545,84.56783436395679,0.13333333333333333,0.3312025111919401
9760.464644370224,56640.1948413,11.705361559565182,88.3316390528562,0.2333333333333333,0.4915675771309685
2142.1888744156995,63243.49331479999,11.623984478419489,80.8153698698549,0.13333333333333333,0.17962111645558906
5200.710554453246,52868.07278128,11.622624582497581,88.762331587646,0.06666666666666668,0.1449714274329988
4993.066359966465,49867.47015728,11.622624582497581,85.9539472919988,0.03333333333333333,0.11441716049213785
4229.52358422364,49156.56091728,11.622624582497581,85.77933122998725,0.06666666666666668,0.044725185615479085
4820.509703313307,52359.88288928,11.622624582497581,85.47152595962805,0.06666666666666668,0.044725185615479085
10260.105328031184,56456.547637400006,11.608951205883274,89.58422308821766,0.2,0.4738883301048787
10066.816990086108,57461.16646540001,11.608951205883274,88.29563416858379,0.2,0.4738883301048787
5216.112179752471,58449.546988247996,11.585457961340945,87.01526440624089,0.13333333333333333,0.2123969478950371
12040.978648082906,68132.01050680001,11.576368082206276,78.52062562375426,0.1,0.25099193872916753
8989.650373819215,66991.65690680001,11.576368082206276,76.15525486851111,0.1,0.25099193872916753
9935.180338108716,59628.91063659999,11.558185156834707,88.52803563870798,0.16666666666666666,0.4535189109641503
2477.345033784075,62809.7496288,11.51688092928383,82.99638624142564,0.13333333333333333,0.18480408923862607
6790.351126067599,61964.07253612,11.503594193038847,85.05576566450222,0.1,0.16999439598827987
3356.2117844126988,64131.267236,11.494888287106445,81.36686540637066,0.1,0.1108139575252244
7416.27725718549,63792.24798859999,11.473396136881364,81.74577368875492,0.13333333333333333,0.20923713801323054
4967.375028062301,64178.78975335999,11.46691549135217,79.74016098567806,0.13333333333333333,0.2759031775204158
1645.6683466089166,59409.9089082,11.466123322138335,77.20797279000466,0.2333333333333333,0.4226024986019225
8302.820768006848,60117.25354678,11.449922759000385,87.13796369394348,0.1,0.1779531482154765
5354.662055435155,66771.85579480001,11.426762253596413,72.80440539343714,0.1,0.28140332863351514
2704.2273485508176,66941.401978,11.331050710581545,59.931655501347244,0.06666666666666668,0.2744218265493829
2576.106068776489,66248.99658919999,11.331050710581545,58.98260898450037,0.1,0.3693264782340706
7983.290257969309,51712.199104,11.312403069354286,89.00861030941662,0.06666666666666668,0.09524816415615753
5030.799138302808,65555.01521705999,11.281480441410293,69.76313445250851,0.1,0.13439476826721858
6839.052202214853,54388.3757248,11.25432110293623,88.43180826568212,0.1,0.3085267732479643
3048.4508988613616,61296.72761040001,11.252866285269754,84.35928026384741,0.2,0.3180914556092532
2564.499678939594,62982.332832440006,11.218430901412232,82.80486343974788,0.13333333333333333,0.2553420360906833
5418.934912026467,60763.3839654,11.158939241987785,84.57937172681964,0.1,0.21309876286439605
2262.7849716273463,65426.59537684,11.14443948526022,63.958763220254994,0.1,0.2883927990447845
2407.6634936907844,65884.24126380001,11.13548394687106,63.09359844461864,0.13333333333333333,0.20434065859294345
13807.798635755791,63023.64616714,11.098751585738453,86.50978905328924,0.1,0.2850406467651002
1684.730433235726,64354.2999924,11.003193005590749,77.96026090934696,0.16666666666666666,0.2196987833899909
11283.076314128302,64863.41925876,10.991260541662315,76.44695682912362,0.16666666666666666,0.3976599342171218
13508.608864863932,61682.59629514,10.972222641158883,88.75815840640293,0.1,0.2997061911766647
2862.350686726069,63525.48533236,10.968830417715068,86.57630171732809,0.16666666666666666,0.5653869890696108
2978.285513835301,44323.1102248,10.943461613297348,88.69151699565614,0.03333333333333333,0.2105025655659134
2752.8649277190075,38970.5195052,10.943461613297348,85.84490604569956,0.03333333333333333,0.2105025655659134
2724.747286827053,41310.60742124,10.943461613297348,85.37627869750033,0.03333333333333333,0.2105025655659134
7057.632579534616,55857.502767499995,10.865920524580057,89.61168701723179,0.16666666666666666,0.4900628448438114
6642.647856675058,54180.9682995,10.865920524580057,87.74161661373745,0.16666666666666666,0.4900628448438114
3111.9925521707783,54287.41207494,10.845865380147726,87.90820725355493,0.13333333333333333,0.3570394384960537
7578.451347601335,60158.09891416,10.825814334401665,89.8705632536834,0.1,0.17870359483920875
8929.827480098274,66162.9644008,10.791861797783294,74.44252999584704,0.13333333333333333,0.21661614664996293
5976.612844608061,33827.615526792004,10.791054600236766,90.14751527950745,0.0,0.0
2290.550421536539,59844.39589,10.76659215267406,81.79896801679494,0.2,0.2296891163791023
2244.381555579619,59283.25947600001,10.742396554922356,83.39830763180271,0.16666666666666666,0.4956890488545828
9537.419502056748,68240.7636244,10.727565488184762,78.99512374754978,0.06666666666666668,0.12051789998773192
4326.889991664834,65434.597572800005,10.723487810609246,69.73389826337669,0.1,0.12620928846014787
7339.898434317161,67818.40700680001,10.68885345509178,64.38130762967386,0.1,0.3015770842174318
7402.890607079344,68067.31128279999,10.68885345509178,62.9577557028449,0.06666666666666668,0.2659882860467082
1122.7106051004653,61087.261099652,10.653913753864606,40.90266951231428,0.2,0.4456253828229285
7426.757704807621,68067.31128279999,10.637883508844434,63.06409116399925,0.06666666666666668,0.2672202874419896
5623.904592590789,52868.07278128,10.600329723084561,90.68050789546557,0.06666666666666668,0.12022601341926505
6247.712411655893,62061.25269128,10.569880288606408,88.37500889336005,0.13333333333333333,0.3349329784537933
2177.400388082152,65103.7273888,10.55895918018999,63.60757080283785,0.1,0.1251459757928945
6476.593015099251,63781.83101544,10.5564121687462,81.60108284280565,0.13333333333333333,0.2328462992198945
9012.473860158665,56769.26988559999,10.548590595216227,90.747297513037,0.16666666666666666,0.3044825107422971
11261.05033319669,65153.290304,10.489673158849024,80.91814016543964,0.06666666666666668,0.1216476160482669
2796.758602569485,35440.818815912,10.486145099726183,85.86085546477042,0.03333333333333333,0.2560627697149639
6975.671822308176,54388.3757248,10.463583635726637,89.79999122504913,0.1,0.3233735627916268
2521.336163596579,66637.2214408,10.449407475676802,64.32857725950393,0.1,0.4251247269885973
14634.523620570042,65636.09182814,10.44258927701115,82.15159123674087,0.1,0.21265395178028135
14545.619529104484,65645.40932594,10.44258927701115,81.27998249688247,0.1,0.21265395178028135
8416.248694734182,56769.26988559999,10.382774229524669,91.42732362665028,0.16666666666666666,0.35559947422798066
13606.882127177932,64007.31685462,10.334799455573533,85.39796459483523,0.1,0.3294375115499794
13593.77028468122,64007.31693862,10.334799455573533,84.87349089496675,0.1,0.3294375115499794
15255.349049354907,64304.64497864,10.334799455573533,82.9736216683056,0.1,0.3294375115499794
2751.422083896996,66929.67900399999,10.315795622918902,66.40035282588067,0.06666666666666668,0.17100908430043393
3544.968373901902,60981.92992320001,10.308273448488645,86.5973689139686,0.2,0.3851724756890523
6442.497729577762,68128.3287848,10.306112616802592,63.83026185392069,0.1,0.19641741785497369
1562.87017141602,59409.9089082,10.300752733268268,82.28557853689662,0.2333333333333333,0.4874527474677418
7075.0379452694115,66977.03195163999,10.253490668426519,71.55520252815387,0.06666666666666668,0.10797161537271838
3479.57024180025,60249.01286439999,10.237060193834225,89.48637800222969,0.16666666666666666,0.20989340403609788
8364.031324554393,50591.661497072004,10.20898705532746,92.78299539800659,0.13333333333333333,0.35218271943006424
7129.3485048509665,66978.43662444,10.197972126824636,76.5821810613671,0.06666666666666668,0.1087719231188236
10911.069120310633,63706.20505140001,10.153777576138383,83.31013455753164,0.13333333333333333,0.2600197489509987
6677.834441799707,67113.5183408,10.142244123267458,81.03133263909895,0.03333333333333333,0.08618393622837668
877.4503235634958,55223.467498472004,10.124352541040183,57.8442548866515,0.26666666666666666,0.6805466488444959
3750.221055549172,64264.40855734001,10.111813015835017,79.70776733327267,0.13333333333333333,0.24486920868554585
997.9515647511796,57660.224162452,10.096489250639491,63.84461381281768,0.2333333333333333,0.6397747715318445
11467.876922369687,63758.9280464,10.039316494497156,87.68584641031292,0.16666666666666666,0.40352567586519866
5171.547330404099,52868.07278128,10.031513146170076,90.58926859688988,0.06666666666666668,0.104106674895766
6262.599163506717,63901.92695,10.021155471065674,85.45084093718701,0.13333333333333333,0.3204888843166251
8611.652365833332,59735.280861128005,9.955462375112132,92.81953666303387,0.1,0.08171313870030109
4208.078217759208,64419.18738144001,9.947221883298004,76.97806371414819,0.13333333333333333,0.1898677877516017
1968.6012662820542,60600.835163212,9.904726183994716,79.64016741434813,0.2,0.4932841422187066
8477.675140046904,67808.05796880001,9.846569420493354,74.94249205329437,0.1,0.2325974093515933
11930.799127144617,62856.6792064,9.81927553934603,88.47242330706791,0.13333333333333333,0.373604022829426
9771.442645447094,62608.761462400005,9.802533498556764,87.46676291964134,0.16666666666666666,0.4417278997962782
9100.357717384695,56657.520401048,9.792969871717336,93.22871587917349,0.06666666666666668,0.06779209432791407
14226.833487522332,63838.82870880001,9.769118938863869,89.88896844282404,0.13333333333333333,0.3398811141857737
11199.894373525014,63678.0573584,9.769118938863869,89.88896844282404,0.13333333333333333,0.3398811141857737
10546.164731671532,63468.6872004,9.769118938863869,87.3329484734832,0.1,0.0842791172516905
1284.2842854206694,59409.9089082,9.740224520811736,79.77426905676415,0.2333333333333333,0.5922231309246081
15744.701661141049,67079.498504,9.738214018275624,81.41805355241792,0.1,0.17620019579634902
15744.072711481162,66576.48453998001,9.738214018275624,81.41510073711326,0.13333333333333333,0.1764954773268138
8212.09333894584,56769.26988559999,9.734024819500952,91.73308235262456,0.16666666666666666,0.3785830881189425
18601.428078292294,61550.34428966,9.70300081240151,92.41141119788333,0.16666666666666666,0.3870054379616815
6485.380624037121,55719.64818152,9.698865358390671,89.60190296967372,0.1,0.0943065943462888
18458.30061250195,67712.0219732,9.686882894856886,83.13536210574925,0.06666666666666668,0.056250957943469786
1619.1683905139953,59415.703335599996,9.645020412988883,80.341314344291,0.2,0.6099404077676714
4890.427457584985,65555.01521705999,9.639553862472226,69.8257743714651,0.1,0.098853603747487
15619.630421751399,63838.82870880001,9.487781733484344,89.89766944792231,0.13333333333333333,0.31324627826568235
1742.4001071867392,60476.449610400006,9.480047956154706,83.3086020888682,0.2333333333333333,0.2602473758929416
5841.900245781878,51183.586859496005,9.444965798989305,91.786165776469,0.06666666666666668,0.03381238082191555
2074.4037902214113,64374.525604400005,9.418101084129377,81.13735533553701,0.13333333333333333,0.5241957374187991
4325.1329399863735,65982.84554396,9.379705574842477,80.94965097467832,0.1,0.4707310870553058
5693.201690328748,31536.382214028,9.379171099419356,95.7002218409719,0.03333333333333333,0.16032208573931248
2435.5426561460768,62047.94535754,9.359313549123652,84.18602347151891,0.1,0.4695292938015162
893.2168843081902,58771.63435644,9.350478313176463,55.5157295424613,0.2,0.3975290320736837
10651.894604213006,63792.24798859999,9.299484692339108,86.75808538331226,0.13333333333333333,0.4263676738780281
1785.9827105283264,62508.981702372,9.296067391213557,81.10782293976277,0.16666666666666666,0.3836909381539251
6738.473789053664,33827.615526792004,9.285839182163183,93.3209354049326,0.0,0.0
2919.1496611436987,64172.0377842,9.278475863500613,81.31332874897981,0.13333333333333333,0.4195569254927648
17003.3893981343,64855.67644166,9.27632776218165,93.21446076328917,0.1,0.21384098008300725
16945.503992568614,65129.5900696,9.27632776218165,88.3906769661488,0.1,0.21384098008300725
9199.64465770149,57472.22093024,9.272555734857807,93.4267584953621,0.13333333333333333,0.3099137569275401
3954.543423951456,44973.90137780001,9.256441321136156,90.09875084611664,0.0,0.0
1110.6705375785139,63446.13584124,9.229102585698266,37.647891414995506,0.13333333333333333,0.4302939020969818
17310.206013862273,65341.78409939999,9.218054027376184,87.20601347662672,0.1,0.300011751202853
5894.956816893158,52868.07278128,9.179870495930423,91.90908369754145,0.06666666666666668,0.1043767837391306
5723.656086915032,53275.53578928,9.179870495930423,89.59911583417808,0.06666666666666668,0.1043767837391306
8877.513963748108,66002.29277880001,9.130120195667988,84.41547910290338,0.1,0.18244974622635496
18915.01844962815,66110.4883687,9.094161689191617,85.43990533470392,0.1,0.14064855176878885
1121.5661831882574,60233.57806844,9.086355557504387,49.710263192017145,0.13333333333333333,0.3624382325466019
2596.0646823317943,64131.267236,9.076292313784153,84.0386432574776,0.1,0.07651931354644509
4116.572642305126,67032.74624746,9.06325692869316,56.79682156671921,0.1,0.16847961342679665
7167.036867162076,63002.54651919999,9.053010289043572,87.83175448146353,0.16666666666666666,0.26499302413352016
3685.1366229749146,44973.90137780001,9.033389394223294,90.08909256688429,0.0,0.0
2378.3219528561244,59645.16005760001,9.018925752031416,90.62213654952208,0.2,0.7558747250106359
3393.042241211538,64707.74172944001,9.001983681223818,76.52751526574356,0.13333333333333333,0.5350659026266557
5615.583135674948,39168.692016584,8.981982617847029,91.41336894142418,0.03333333333333333,0.0031462782330909022
5496.285624984269,37304.3452504,8.96501037716087,90.8515709507037,0.03333333333333333,0.06160789076694314
